date_date,global_note,csat_website,csat_product,csat_price,csat_delivery,orders_id,transporter,sgt
2021-06-11,10,5,5,5,5,898385,Chrono Pickup,frequent
2021-06-11,10,5,5,5,5,902875,Chrono Home,frequent
2021-06-11,10,5,5,5,5,900428,DPD Home,frequent
2021-06-11,10,5,5,5,4,895451,Chrono Pickup,frequent
2021-06-11,10,5,5,5,5,901342,Chrono Pickup,frequent
2021-06-11,10,5,5,5,5,901317,DPD Home,frequent
2021-06-11,10,5,5,5,5,900940,Chrono Pickup,frequent
2021-06-11,9,5,5,5,5,900552,Chrono Pickup,frequent
2021-06-12,9,5,5,3,5,898109,DPD Home,frequent
2021-06-12,9,5,4,3,5,900837,Chrono Pickup,frequent
2021-06-12,10,5,5,4,5,901759,DPD Home,frequent
2021-06-12,10,5,5,4,5,903038,DPD Home,frequent
2021-06-12,5,5,4,4,3,902004,Chrono Pickup,frequent
2021-06-12,10,5,5,4,5,901002,Chrono Pickup,frequent
2021-06-12,10,5,5,4,5,897712,DPD Home,frequent
2021-06-12,9,5,5,5,5,901619,Chrono Pickup,frequent
2021-06-12,10,5,5,5,5,898957,DPD Home,frequent
2021-06-14,10,5,5,4,5,901391,Chrono Pickup,frequent
2021-06-14,10,5,5,5,,902306,DPD Home,frequent
2021-06-14,10,5,5,5,5,901697,Chrono Pickup,frequent
2021-06-14,10,5,,5,3,903021,Chrono Pickup,frequent
2021-06-15,10,5,3,3,5,903188,Chrono Pickup,frequent
2021-06-15,2,5,4,3,1,905097,Chrono Pickup,frequent
2021-06-15,8,5,4,3,5,901359,Chrono Pickup,frequent
2021-06-15,10,5,4,4,5,902261,Chrono Home,frequent
2021-06-15,10,5,,4,5,903609,Chrono Pickup,frequent
2021-06-15,10,5,5,5,5,904603,Chrono Home,frequent
2021-06-15,10,5,5,5,5,904661,Chrono Home,frequent
2021-06-15,10,5,5,5,5,903577,Chrono Pickup,frequent
2021-06-15,10,5,4,5,5,902743,Chrono Pickup,frequent
2021-06-15,10,5,5,5,5,904454,Chrono Pickup,frequent
2021-06-15,10,5,5,5,5,901300,Chrono Home,frequent
2021-06-16,8,5,4,2,5,903748,DPD Pickup,frequent
2021-06-16,10,5,5,4,5,904788,Chrono Pickup,frequent
2021-06-16,10,5,5,4,5,902951,DPD Pickup,frequent
2021-06-16,10,5,5,4,5,905349,Chrono Pickup,frequent
2021-06-16,9,5,4,4,5,905488,DPD Home,frequent
2021-06-16,10,5,4,4,5,905654,Chrono Home,frequent
2021-06-16,10,5,4,4,1,903865,Chrono Pickup,frequent
2021-06-16,9,5,4,4,5,904562,DPD Pickup,frequent
2021-06-16,9,5,5,4,5,902042,DPD Home,frequent
2021-06-16,10,5,5,5,5,906015,Chrono Pickup,frequent
2021-06-16,10,5,5,5,5,904177,DPD Pickup,frequent
2021-06-16,10,5,5,5,5,905274,DPD Home,frequent
2021-06-17,10,5,3,4,5,906295,DPD Home,frequent
2021-06-17,10,5,3,4,5,905739,Chrono Pickup,frequent
2021-06-17,6,5,5,4,5,906482,Chrono Pickup,frequent
2021-06-17,9,5,5,4,5,906580,Chrono Pickup,frequent
2021-06-17,10,5,5,5,5,906669,DPD Home,frequent
2021-06-17,10,5,5,5,5,905915,Chrono Pickup,frequent
2021-06-17,10,5,5,5,5,903390,Chrono Pickup,frequent
2021-06-18,10,5,4,3,5,907080,Chrono Pickup,frequent
2021-06-18,10,5,5,4,5,907718,Chrono Pickup,frequent
2021-06-18,10,5,5,5,5,900440,Chrono Pickup,frequent
2021-06-18,10,5,,5,5,906196,DPD Home,frequent
2021-06-18,10,5,5,5,5,905830,DPD Pickup,frequent
2021-06-19,10,5,5,4,5,908363,Chrono Pickup,frequent
2021-06-19,10,5,5,5,5,909216,Chrono Pickup,frequent
2021-06-19,10,5,5,5,5,909682,Chrono Pickup,frequent
2021-06-19,10,5,5,5,5,909078,Chrono Pickup,frequent
2021-06-19,10,5,5,5,5,907972,DPD Home,frequent
2021-06-19,10,5,5,5,5,907319,DPD Home,frequent
2021-06-19,10,5,5,5,5,908325,Chrono Home,frequent
2021-06-19,10,5,4,5,5,908675,Chrono Pickup,frequent
2021-06-19,10,5,5,5,5,909867,Chrono Pickup,frequent
2021-06-20,10,5,5,3,5,908945,Chrono Pickup,frequent
2021-06-20,9,5,5,4,5,907023,DPD Home,frequent
2021-06-20,10,5,5,5,5,898130,DPD Home,frequent
2021-06-21,10,5,4,4,4,907406,Chrono Pickup,frequent
2021-06-21,10,5,4,4,5,908580,Chrono Pickup,frequent
2021-06-21,10,5,5,5,5,905995,DPD Home,frequent
2021-06-22,10,5,4,4,5,910704,DPD Pickup,frequent
2021-06-22,9,5,5,4,5,910503,Chrono Pickup,frequent
2021-06-22,7,5,5,4,5,908224,DPD Pickup,frequent
2021-06-22,10,5,,4,5,910386,Chrono Pickup,frequent
2021-06-22,10,5,5,5,5,910413,Chrono Pickup,frequent
2021-06-22,10,5,5,5,5,910397,Chrono Home,frequent
2021-06-22,10,5,3,5,5,910620,Chrono Pickup,frequent
2021-06-22,10,5,5,5,5,908379,Chrono Home,frequent
2021-06-23,9,5,5,4,5,911915,DPD Home,frequent
2021-06-23,10,5,4,4,5,911555,Chrono Pickup,frequent
2021-06-23,10,5,5,4,5,911668,DPD Home,frequent
2021-06-23,9,5,4,4,5,908953,DPD Pickup,frequent
2021-06-23,10,5,,5,5,913395,Chrono Home,frequent
2021-06-24,10,5,5,3,5,913738,Chrono Home,frequent
2021-06-24,9,5,5,4,3,912035,Chrono Pickup,frequent
2021-06-24,8,5,5,4,4,912915,Chrono Pickup,frequent
2021-06-24,10,5,5,4,5,912620,Chrono Pickup,frequent
2021-06-24,10,5,5,5,5,913025,Chrono Pickup,frequent
2021-06-24,10,5,5,5,5,911793,Chrono Pickup,frequent
2021-06-24,10,5,,5,5,890933,Chrono Pickup,frequent
2021-06-24,10,5,5,5,5,910481,Chrono Pickup,frequent
2021-06-24,10,5,5,5,5,912933,DPD Home,frequent
2021-06-25,9,5,4,2,4,913688,Chrono Pickup,frequent
2021-06-25,9,5,4,3,5,914017,Chrono Pickup,frequent
2021-06-25,10,5,5,4,5,913607,Chrono Pickup,frequent
2021-06-25,10,5,5,4,5,914096,Chrono Pickup,frequent
2021-06-25,10,5,,4,4,913450,Chrono Pickup,frequent
2021-06-25,7,5,4,4,5,903346,Chrono Home,frequent
2021-06-25,10,5,5,4,5,913600,Chrono Pickup,frequent
2021-06-25,8,5,3,4,,912559,Chrono Pickup,frequent
2021-06-25,10,5,5,4,5,914155,Chrono Pickup,frequent
2021-06-25,7,5,3,4,2,914441,Chrono Home,frequent
2021-06-25,10,5,5,5,5,912529,Chrono Pickup,frequent
2021-06-25,10,5,5,5,2,913710,Chrono Pickup,frequent
2021-06-25,10,5,5,5,5,914540,Chrono Pickup,frequent
2021-06-25,10,5,5,5,5,914222,Chrono Pickup,frequent
2021-06-26,9,5,,,,915429,Chrono Pickup,frequent
2021-06-26,6,5,3,4,2,910791,DPD Home,frequent
2021-06-26,10,5,5,4,5,915631,Chrono Pickup,frequent
2021-06-26,9,5,5,4,3,913604,Chrono Pickup,frequent
2021-06-26,10,5,5,4,5,914979,Chrono Pickup,frequent
2021-06-26,10,5,5,4,4,913260,Chrono Pickup,frequent
2021-06-26,10,5,5,4,5,915505,Chrono Pickup,frequent
2021-06-26,10,5,5,4,4,914656,Chrono Pickup,frequent
2021-06-26,10,5,5,5,5,915154,Chrono Pickup,frequent
2021-06-26,10,5,5,5,5,911253,DPD Home,frequent
2021-06-26,10,5,5,5,5,915677,Chrono Home,frequent
2021-06-27,9,5,5,3,5,915233,DPD Home,frequent
2021-06-28,4,5,4,3,,915286,Chrono Home,frequent
2021-06-28,10,5,5,4,5,914501,Chrono Pickup,frequent
2021-06-28,10,5,5,4,5,912148,Chrono Pickup,frequent
2021-06-29,10,5,3,3,5,916973,Chrono Home,frequent
2021-06-29,9,5,4,4,5,913361,DPD Pickup,frequent
2021-06-29,9,5,4,4,5,916463,DPD Home,frequent
2021-06-29,10,5,5,4,5,916081,Chrono Pickup,frequent
2021-06-29,9,5,4,4,5,916085,Chrono Pickup,frequent
2021-06-29,8,5,5,4,5,916258,DPD Home,frequent
2021-06-29,10,5,4,4,5,917556,Chrono Pickup,frequent
2021-06-29,10,5,5,5,5,916100,DPD Home,frequent
2021-06-29,8,5,5,5,3,915374,Chrono Pickup,frequent
2021-06-29,10,5,5,5,3,915436,Chrono Pickup,frequent
2021-06-29,10,5,,5,5,915794,Chrono Pickup,frequent
2021-06-30,10,5,5,3,5,914004,DPD Home,frequent
2021-06-30,10,5,5,4,5,912538,DPD Home,frequent
2021-06-30,9,5,4,5,5,917325,Chrono Pickup,frequent
2021-06-30,10,5,5,5,5,917485,Chrono Pickup,frequent
2021-06-30,10,5,5,5,5,918054,Chrono Home,frequent
2021-06-30,10,5,5,5,5,918232,Chrono Home,frequent
2021-06-30,10,5,5,5,5,916490,DPD Home,frequent
2021-07-01,8,5,5,3,5,918808,Chrono Pickup,frequent
2021-07-01,10,5,5,4,5,918064,DPD Home,frequent
2021-07-01,10,5,4,4,5,918798,Chrono Pickup,frequent
2021-07-01,10,5,4,4,5,920285,Chrono Home,frequent
2021-07-01,10,5,5,5,5,920324,Chrono Home,frequent
2021-07-01,10,5,5,5,5,917558,Chrono Pickup,frequent
2021-07-01,10,5,5,5,5,919967,Chrono Home,frequent
2021-07-01,10,5,5,5,5,914624,Chrono Pickup,frequent
2021-07-02,10,5,5,3,5,918823,DPD Home,frequent
2021-07-02,10,5,5,4,4,917829,DPD Pickup,frequent
2021-07-02,9,5,4,4,5,919569,Chrono Pickup,frequent
2021-07-02,10,5,5,4,3,919444,Chrono Pickup,frequent
2021-07-02,10,5,5,4,5,919699,Chrono Pickup,frequent
2021-07-02,10,5,5,5,5,919174,Chrono Pickup,frequent
2021-07-02,10,5,5,5,5,920527,Chrono Pickup,frequent
2021-07-02,10,5,5,5,5,919756,Chrono Pickup,frequent
2021-07-02,10,5,5,5,4,920517,Chrono Pickup,frequent
2021-07-02,10,5,5,5,5,918744,Chrono Pickup,frequent
2021-07-02,10,5,5,5,5,916822,DPD Home,frequent
2021-07-03,10,5,5,3,5,920194,Chrono Pickup,frequent
2021-07-03,9,5,4,3,,915707,Chrono Pickup,frequent
2021-07-03,10,5,4,4,5,920274,Chrono Pickup,frequent
2021-07-03,10,5,4,4,5,920634,DPD Home,frequent
2021-07-03,10,5,5,4,5,920819,Chrono Pickup,frequent
2021-07-03,10,5,5,4,4,920477,Chrono Pickup,frequent
2021-07-03,10,5,5,5,5,919485,DPD Home,frequent
2021-07-03,10,5,5,5,5,921476,Chrono Pickup,frequent
2021-07-03,10,5,5,5,5,920289,Chrono Pickup,frequent
2021-07-03,10,5,5,5,5,921296,DPD Home,frequent
2021-07-03,10,5,5,5,5,919772,Chrono Pickup,frequent
2021-07-04,7,5,4,3,5,922097,Chrono Home,frequent
2021-07-04,10,5,5,4,5,919995,DPD Home,frequent
2021-07-04,10,5,5,4,5,920737,DPD Home,frequent
2021-07-04,9,5,5,5,5,917928,DPD Home,frequent
2021-07-05,10,5,4,4,5,919108,Chrono Pickup,frequent
2021-07-05,10,5,5,5,5,921458,Chrono Pickup,frequent
2021-07-05,10,5,5,5,5,916456,Chrono Pickup,frequent
2021-07-05,9,5,5,5,5,920751,DPD Home,frequent
2021-07-06,10,5,5,2,5,921914,Chrono Pickup,frequent
2021-07-06,10,5,5,3,5,924758,Chrono Home,frequent
2021-07-06,10,5,4,4,4,921507,DPD Home,frequent
2021-07-06,10,5,5,4,5,919377,DPD Pickup,frequent
2021-07-06,10,5,5,5,5,921791,DPD Home,frequent
2021-07-06,10,5,5,5,5,922031,Chrono Pickup,frequent
2021-07-06,9,5,5,5,5,921457,Chrono Pickup,frequent
2021-07-06,10,5,5,5,5,922725,Chrono Pickup,frequent
2021-07-07,5,5,4,,,922053,Chrono Pickup,frequent
2021-07-07,10,5,5,4,5,922021,Chrono Pickup,frequent
2021-07-07,10,5,4,4,5,924509,Chrono Pickup,frequent
2021-07-07,7,5,5,4,5,923877,Chrono Pickup,frequent
2021-07-07,10,5,5,4,5,924566,Chrono Pickup,frequent
2021-07-07,10,5,5,4,4,911155,Chrono Home,frequent
2021-07-07,10,5,,5,5,924911,Chrono Pickup,frequent
2021-07-07,9,5,5,5,5,922687,Chrono Pickup,frequent
2021-07-07,10,5,5,5,5,921203,DPD Pickup,frequent
2021-07-08,8,5,4,3,5,924390,Chrono Pickup,frequent
2021-07-08,10,5,5,4,5,926008,Chrono Pickup,frequent
2021-07-08,10,5,5,4,2,925745,Chrono Pickup,frequent
2021-07-08,10,5,5,4,5,925044,Chrono Pickup,frequent
2021-07-08,3,5,5,5,1,926284,DPD Home,frequent
2021-07-08,10,5,5,5,5,922338,DPD Pickup,frequent
2021-07-08,8,5,5,5,5,926351,Chrono Pickup,frequent
2021-07-08,10,5,5,5,5,923579,Chrono Pickup,frequent
2021-07-08,10,5,5,5,2,921965,DPD Pickup,frequent
2021-07-08,10,5,5,5,5,923888,Chrono Pickup,frequent
2021-07-09,2,5,5,3,1,924050,Chrono Pickup,frequent
2021-07-09,10,5,5,3,5,927424,Chrono Pickup,frequent
2021-07-09,10,5,5,4,5,927444,DPD Pickup,frequent
2021-07-09,10,5,5,4,5,924740,DPD Home,frequent
2021-07-09,8,5,,4,5,927629,Chrono Pickup,frequent
2021-07-09,10,5,4,4,5,927774,Chrono Pickup,frequent
2021-07-09,6,5,4,4,3,926528,Chrono Pickup,frequent
2021-07-09,10,5,5,4,5,928147,DPD Home,frequent
2021-07-09,10,5,5,4,5,924175,DPD Home,frequent
2021-07-09,10,5,5,5,5,927432,Chrono Home,frequent
2021-07-09,10,5,5,5,5,928846,Chrono Pickup,frequent
2021-07-09,10,5,5,5,5,925503,DPD Home,frequent
2021-07-09,10,5,5,5,5,924301,Chrono Pickup,frequent
2021-07-09,10,5,5,5,5,926440,Chrono Pickup,frequent
2021-07-09,10,5,2,5,4,928992,Chrono Home,frequent
2021-07-10,9,5,5,4,5,929080,DPD Home,frequent
2021-07-10,10,5,5,4,5,929640,Chrono Home,frequent
2021-07-10,10,5,5,5,5,927440,Chrono Pickup,frequent
2021-07-10,10,5,5,5,5,928930,Chrono Pickup,frequent
2021-07-10,10,5,5,5,5,923571,Chrono Pickup,frequent
2021-07-10,9,5,5,5,5,929873,DPD Home,frequent
2021-07-10,10,5,5,5,5,928266,DPD Home,frequent
2021-07-10,10,5,5,5,3,927091,DPD Home,frequent
2021-07-10,10,5,5,5,5,928720,DPD Home,frequent
2021-07-10,10,5,,5,5,929586,Chrono Pickup,frequent
2021-07-10,10,5,4,5,5,929654,Chrono Pickup,frequent
2021-07-11,5,5,5,4,1,923833,Chrono Pickup,frequent
2021-07-11,9,5,4,4,4,928524,Chrono Pickup,frequent
2021-07-11,9,5,4,4,5,928636,DPD Home,frequent
2021-07-12,9,5,5,4,5,929022,Chrono Pickup,frequent
2021-07-13,10,5,5,3,5,929724,Chrono Pickup,frequent
2021-07-13,9,5,3,3,5,930919,Chrono Pickup,frequent
2021-07-13,9,5,4,4,5,930323,Chrono Pickup,frequent
2021-07-13,10,5,4,4,5,931260,Chrono Pickup,frequent
2021-07-13,8,5,5,5,5,930315,Chrono Pickup,frequent
2021-07-13,10,5,5,5,5,929760,Chrono Pickup,frequent
2021-07-13,8,5,5,5,5,927900,DPD Home,frequent
2021-07-14,10,5,3,,,923663,DPD Home,frequent
2021-07-14,10,5,3,4,5,930318,Chrono Pickup,frequent
2021-07-14,10,5,5,5,5,927661,DPD Home,frequent
2021-07-14,9,5,5,5,,931703,Chrono Pickup,frequent
2021-07-15,9,5,4,3,5,931764,Chrono Pickup,frequent
2021-07-15,10,5,4,4,5,932076,Chrono Pickup,frequent
2021-07-15,10,5,4,4,5,932690,Chrono Pickup,frequent
2021-07-15,10,5,5,4,5,931258,Chrono Pickup,frequent
2021-07-15,10,5,5,4,5,931615,Chrono Pickup,frequent
2021-07-15,10,5,5,4,5,932018,DPD Home,frequent
2021-07-15,10,5,5,4,5,931272,Chrono Pickup,frequent
2021-07-15,9,5,5,4,5,928092,DPD Pickup,frequent
2021-07-15,10,5,4,4,5,931788,Chrono Pickup,frequent
2021-07-15,5,5,4,5,5,931240,Chrono Pickup,frequent
2021-07-15,9,5,5,5,5,931728,Chrono Pickup,frequent
2021-07-15,10,5,5,5,5,931068,Chrono Pickup,frequent
2021-07-15,10,5,5,5,5,932004,Chrono Pickup,frequent
2021-07-15,10,5,5,5,5,931912,Chrono Pickup,frequent
2021-07-15,10,5,5,5,5,931733,Chrono Pickup,frequent
2021-07-16,10,5,5,4,5,932682,Chrono Pickup,frequent
2021-07-16,9,5,4,4,,932602,DPD Home,frequent
2021-07-16,9,5,5,4,5,931164,DPD Home,frequent
2021-07-16,10,5,5,5,5,933049,Chrono Pickup,frequent
2021-07-16,10,5,5,5,5,933112,Chrono Home,frequent
2021-07-16,10,5,5,5,5,927484,DPD Home,frequent
2021-07-17,8,5,5,3,,935292,Chrono Pickup,frequent
2021-07-17,8,5,4,4,,933887,Chrono Home,frequent
2021-07-17,10,5,5,4,5,935639,Chrono Home,frequent
2021-07-17,8,5,5,4,4,931591,Chrono Pickup,frequent
2021-07-17,10,5,4,4,5,932416,DPD Home,frequent
2021-07-17,9,5,4,4,4,932785,DPD Pickup,frequent
2021-07-17,9,5,4,4,5,934493,Chrono Pickup,frequent
2021-07-17,10,5,4,4,5,934403,Chrono Pickup,frequent
2021-07-17,10,5,5,5,5,935386,Chrono Pickup,frequent
2021-07-17,9,5,5,5,5,926863,DPD Pickup,frequent
2021-07-17,10,5,5,5,5,935009,Chrono Pickup,frequent
2021-07-17,10,5,5,5,5,934174,Chrono Pickup,frequent
2021-07-19,8,5,4,3,,930361,Chrono Pickup,frequent
2021-07-19,10,5,5,5,5,932686,DPD Home,frequent
2021-07-20,9,5,4,3,5,933585,DPD Pickup,frequent
2021-07-20,9,5,4,3,5,935982,Chrono Pickup,frequent
2021-07-20,10,5,4,4,5,937506,Chrono Home,frequent
2021-07-20,10,5,5,4,5,933452,DPD Pickup,frequent
2021-07-20,9,5,4,4,5,935225,Chrono Pickup,frequent
2021-07-20,10,5,4,4,5,931072,Chrono Pickup,frequent
2021-07-20,9,5,4,4,5,937443,Chrono Home,frequent
2021-07-20,8,5,3,4,5,935500,DPD Home,frequent
2021-07-20,10,5,5,5,5,937514,Chrono Pickup,frequent
2021-07-20,10,5,5,5,5,935954,Chrono Pickup,frequent
2021-07-20,10,5,5,5,5,933322,Chrono Pickup,frequent
2021-07-20,10,5,5,5,5,934979,DPD Home,frequent
2021-07-20,10,5,5,5,5,935426,Chrono Pickup,frequent
2021-07-21,10,5,5,4,5,935747,Chrono Pickup,frequent
2021-07-21,10,5,4,4,5,936540,Chrono Pickup,frequent
2021-07-21,2,5,5,4,1,938366,Chrono Home,frequent
2021-07-21,10,5,5,5,5,938832,Chrono Home,frequent
2021-07-21,10,5,5,5,4,936710,Chrono Pickup,frequent
2021-07-21,10,5,5,5,5,938773,Chrono Home,frequent
2021-07-21,9,5,5,5,5,937491,Chrono Pickup,frequent
2021-07-21,10,5,5,5,1,929517,DPD Home,frequent
2021-07-22,10,5,5,3,5,938015,Chrono Pickup,frequent
2021-07-22,9,5,5,3,5,939587,Chrono Home,frequent
2021-07-22,9,5,5,4,5,938289,DPD Home,frequent
2021-07-22,9,5,4,4,5,937504,Chrono Pickup,frequent
2021-07-22,9,5,4,4,5,935488,Chrono Home,frequent
2021-07-22,10,5,5,5,5,938183,DPD Pickup,frequent
2021-07-22,9,5,5,5,2,938873,Chrono Home,frequent
2021-07-23,10,5,5,4,5,939139,Chrono Pickup,frequent
2021-07-23,10,5,4,4,4,938539,Chrono Pickup,frequent
2021-07-23,7,5,4,4,5,938756,Chrono Pickup,frequent
2021-07-23,9,5,4,4,5,938864,Chrono Pickup,frequent
2021-07-23,10,5,5,5,5,939548,DPD Home,frequent
2021-07-24,9,5,4,3,5,938427,Chrono Pickup,frequent
2021-07-24,9,5,4,3,5,939455,DPD Home,frequent
2021-07-24,9,5,4,4,5,941263,Chrono Home,frequent
2021-07-24,10,5,5,4,5,941371,Chrono Home,frequent
2021-07-24,10,5,5,5,5,939158,Chrono Pickup,frequent
2021-07-25,9,5,3,4,5,940332,Chrono Home,frequent
2021-07-25,10,5,5,4,5,939729,Chrono Pickup,frequent
2021-07-27,10,5,1,,,940942,Chrono Pickup,frequent
2021-07-27,8,5,4,3,5,941617,DPD Home,frequent
2021-07-27,10,5,5,4,5,942480,Chrono Pickup,frequent
2021-07-27,9,5,5,4,4,940905,DPD Pickup,frequent
2021-07-27,6,5,4,4,5,940855,Chrono Pickup,frequent
2021-07-27,10,5,4,4,5,941306,Chrono Pickup,frequent
2021-07-27,8,5,5,4,4,941113,DPD Home,frequent
2021-07-27,10,5,5,4,5,940130,DPD Home,frequent
2021-07-27,9,5,4,4,3,940732,Chrono Pickup,frequent
2021-07-27,10,5,5,4,5,943346,Chrono Home,frequent
2021-07-27,10,5,5,4,5,940497,Chrono Pickup,frequent
2021-07-27,10,5,5,5,5,943904,Chrono Home,frequent
2021-07-28,10,5,,3,3,941674,DPD Home,frequent
2021-07-28,8,5,,4,5,942365,Chrono Pickup,frequent
2021-07-28,10,5,5,4,5,942184,DPD Home,frequent
2021-07-28,9,5,5,4,5,942030,Chrono Pickup,frequent
2021-07-28,10,5,5,4,5,940145,DPD Home,frequent
2021-07-28,9,5,4,4,5,941722,Chrono Pickup,frequent
2021-07-28,10,5,5,5,5,942685,Chrono Pickup,frequent
2021-07-28,10,5,5,5,5,941255,DPD Home,frequent
2021-07-28,10,5,5,5,5,941621,Chrono Pickup,frequent
2021-07-29,7,5,5,3,5,943078,Chrono Pickup,frequent
2021-07-29,6,5,4,4,4,941438,DPD Home,frequent
2021-07-29,9,5,1,4,5,944186,Chrono Pickup,frequent
2021-07-29,10,5,5,4,5,944054,Chrono Pickup,frequent
2021-07-29,10,5,4,4,1,942343,Chrono Pickup,frequent
2021-07-29,10,5,5,4,5,942863,Chrono Pickup,frequent
2021-07-29,9,5,4,4,5,942919,DPD Home,frequent
2021-07-29,9,5,1,4,5,944075,Chrono Pickup,frequent
2021-07-29,10,5,5,5,5,942331,DPD Home,frequent
2021-07-29,10,5,5,5,5,944101,DPD Home,frequent
2021-07-29,10,5,5,5,5,942620,Chrono Pickup,frequent
2021-07-30,10,5,2,3,5,945338,Chrono Pickup,frequent
2021-07-30,10,5,5,4,5,945855,DPD Home,frequent
2021-07-30,10,5,4,4,5,942299,Chrono Pickup,frequent
2021-07-30,10,5,5,4,5,945011,DPD Home,frequent
2021-07-30,10,5,5,4,5,946482,Chrono Pickup,frequent
2021-07-30,9,5,4,4,5,941292,Chrono Home,frequent
2021-07-30,9,5,4,4,5,944746,Chrono Pickup,frequent
2021-07-30,8,5,5,4,5,944488,Chrono Pickup,frequent
2021-07-30,10,5,4,4,5,943666,DPD Home,frequent
2021-07-30,10,5,5,5,5,944968,Chrono Pickup,frequent
2021-07-30,10,5,5,5,5,943062,Chrono Pickup,frequent
2021-07-30,10,5,5,5,5,945477,Chrono Pickup,frequent
2021-07-31,8,5,5,4,5,945970,Chrono Pickup,frequent
2021-07-31,8,5,4,4,2,946018,Chrono Pickup,frequent
2021-07-31,10,5,5,5,5,947578,Chrono Pickup,frequent
2021-07-31,10,5,5,5,5,945219,Chrono Pickup,frequent
2021-07-31,10,5,5,5,5,944816,Chrono Pickup,frequent
2021-07-31,10,5,5,5,5,945977,DPD Home,frequent
2021-07-31,10,5,5,5,5,943825,DPD Pickup,frequent
2021-07-31,10,5,5,5,5,947390,Chrono Home,frequent
2021-08-01,10,5,4,4,5,942995,DPD Home,frequent
2021-08-01,9,5,5,4,5,945932,DPD Home,frequent
2021-08-02,8,5,4,4,1,944890,Chrono Pickup,frequent
2021-08-02,9,5,4,4,1,947038,Chrono Pickup,frequent
2021-08-02,9,5,5,5,5,946997,DPD Home,frequent
2021-08-02,9,5,4,5,5,946774,DPD Home,frequent
2021-08-02,10,5,5,5,5,945213,DPD Home,frequent
2021-08-02,10,5,5,5,5,946836,Chrono Pickup,frequent
2021-08-03,10,5,4,3,5,948658,DPD Home,frequent
2021-08-03,10,5,4,4,5,946850,Chrono Pickup,frequent
2021-08-03,10,5,3,4,5,948247,Chrono Pickup,frequent
2021-08-03,10,5,4,4,5,948161,Chrono Pickup,frequent
2021-08-03,9,5,5,4,5,947613,Chrono Pickup,frequent
2021-08-03,10,5,4,4,3,941661,DPD Home,frequent
2021-08-03,10,5,5,4,5,946882,Chrono Pickup,frequent
2021-08-03,8,5,4,4,5,947060,Chrono Pickup,frequent
2021-08-03,10,5,4,4,4,946919,Chrono Pickup,frequent
2021-08-03,10,5,5,5,5,948637,DPD Home,frequent
2021-08-03,10,5,5,5,5,943745,DPD Home,frequent
2021-08-03,9,5,4,5,4,944895,DPD Home,frequent
2021-08-03,10,5,5,5,5,948104,Chrono Home,frequent
2021-08-03,9,5,5,5,5,947954,Chrono Pickup,frequent
2021-08-03,9,5,5,5,3,940251,Chrono Pickup,frequent
2021-08-03,10,5,5,5,5,948336,Chrono Pickup,frequent
2021-08-04,9,5,,,,948720,Chrono Pickup,frequent
2021-08-04,10,5,5,3,5,948245,Chrono Pickup,frequent
2021-08-04,8,5,4,3,5,949462,Chrono Pickup,frequent
2021-08-04,10,5,4,4,5,949452,Chrono Pickup,frequent
2021-08-04,10,5,5,4,5,941500,Chrono Pickup,frequent
2021-08-04,10,5,5,4,5,949566,Chrono Pickup,frequent
2021-08-04,10,5,5,4,5,948916,DPD Home,frequent
2021-08-04,10,5,5,5,5,949987,Chrono Pickup,frequent
2021-08-04,10,5,5,5,5,949640,Chrono Pickup,frequent
2021-08-04,10,5,5,5,5,950111,Chrono Home,frequent
2021-08-04,10,5,5,5,5,949549,Chrono Home,frequent
2021-08-04,10,5,5,5,5,943831,DPD Home,frequent
2021-08-05,10,5,5,3,5,949405,Chrono Pickup,frequent
2021-08-05,10,5,5,4,5,948933,DPD Home,frequent
2021-08-05,10,5,5,4,5,948386,DPD Home,frequent
2021-08-05,10,5,5,4,5,950758,Chrono Pickup,frequent
2021-08-05,10,5,5,5,5,948920,DPD Home,frequent
2021-08-05,10,5,5,5,5,949736,DPD Pickup,frequent
2021-08-05,10,5,5,5,5,948419,Chrono Pickup,frequent
2021-08-05,10,5,5,5,5,950695,Chrono Pickup,frequent
2021-08-05,10,5,5,5,5,949277,DPD Pickup,frequent
2021-08-05,10,5,,5,3,948992,Chrono Pickup,frequent
2021-08-06,10,5,5,3,5,950886,Chrono Pickup,frequent
2021-08-06,8,5,4,3,4,951315,Chrono Pickup,frequent
2021-08-06,10,5,,3,5,950617,Chrono Pickup,frequent
2021-08-06,9,5,3,4,5,950692,Chrono Pickup,frequent
2021-08-06,8,5,4,4,,950630,DPD Home,frequent
2021-08-06,10,5,5,5,5,952510,Chrono Pickup,frequent
2021-08-06,10,5,5,5,5,945190,DPD Home,frequent
2021-08-06,10,5,5,5,5,951221,DPD Home,frequent
2021-08-06,10,5,,5,5,951618,Chrono Pickup,frequent
2021-08-07,10,5,5,3,5,953535,Chrono Pickup,frequent
2021-08-07,10,5,4,4,5,952402,Chrono Pickup,frequent
2021-08-07,10,5,4,4,5,953286,Chrono Pickup,frequent
2021-08-07,10,5,4,4,5,953298,Chrono Pickup,frequent
2021-08-07,10,5,5,4,5,952558,Chrono Pickup,frequent
2021-08-07,10,5,5,5,5,952077,Chrono Pickup,frequent
2021-08-07,10,5,5,5,5,953497,Chrono Home,frequent
2021-08-07,10,5,5,5,5,952716,Chrono Pickup,frequent
2021-08-08,9,5,4,4,5,952031,Chrono Pickup,frequent
