date_date,orders_id,products_id,customers_id,category_1,category_2,category_3,code,promo_name,turnover_before_promo,turnover,purchase_cost,qty
2021-04-19,848029,108467,63701,Beauté & Hygiène,Hygiène,Cotons-tiges,,,2.25,2.25,1.29,2
2021-04-23,853138,108467,173117,Beauté & Hygiène,Hygiène,Cotons-tiges,,,2.25,2.25,1.29,2
2021-05-09,872298,108467,6183,Beauté & Hygiène,Hygiène,Cotons-tiges,HAPPEEZCLUB,Tidoo soin bebe 2021,2.25,1.69,1.29,2
2021-05-10,872775,108467,287928,Beauté & Hygiène,Hygiène,Cotons-tiges,PREMIERE,Tidoo soin bebe 2021,2.25,1.69,1.29,2
2021-05-31,892104,108467,134799,Beauté & Hygiène,Hygiène,Cotons-tiges,,,2.25,2.25,1.29,2
2021-06-30,920913,110003,11041,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.65,1
2021-07-01,922812,110004,138488,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.24,1
2021-07-01,922401,110004,20193,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.24,1
2021-06-28,919016,110004,120638,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.24,1
2021-07-01,922241,110004,298577,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.24,1
2021-05-27,889062,95157,291723,Maison,Vaisselle et art de la table,Autour du vin et de l'apéritif,,Zero dechet !,2.25,1.91,1.29,1
2021-05-26,887798,95157,193193,Maison,Vaisselle et art de la table,Autour du vin et de l'apéritif,,Zero dechet !,2.25,1.91,1.29,1
2021-06-28,918157,110005,75146,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.65,1
2021-06-23,914419,110005,168941,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.65,1
2021-06-21,912480,110005,17213,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.65,1
2021-06-22,914031,110005,80012,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENBLEUE,Tadam 2021 HF,2.25,1.69,1.65,1
2021-06-30,920849,110005,244878,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.65,1
2021-06-27,917784,110005,171093,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,HAPPEEZ,Tadam 2021 HF,2.25,1.69,1.65,1
2021-06-21,912952,110005,296822,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,WELCOME21,Tadam 2021 HF,2.25,1.69,1.65,1
2021-07-04,925246,110005,101999,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.65,1
2021-06-24,915314,110005,77500,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,WEEZCLUB,Tadam 2021 HF,2.25,1.69,1.65,1
2021-06-26,916417,110005,70304,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.65,1
2021-08-25,970084,110006,226231,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.65,1
2021-07-11,931958,110006,77500,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,WEEZCLUB,,2.25,2.25,1.24,1
2021-06-13,905324,110006,9828,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.65,1
2021-07-01,922812,110006,138488,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.65,1
2021-04-04,829614,110006,28053,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,WEEZCLUB,,2.25,2.25,1.24,1
2021-08-09,956386,110006,25672,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-04-29,859913,110006,88361,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,HAPPEEZCLUB,,2.25,2.25,1.24,1
2021-04-12,840493,110006,182579,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-08-30,974492,110006,233392,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.65,1
2021-08-26,970496,110006,208266,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.65,1
2021-06-13,905421,110006,77500,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,WEEZCLUB,,2.25,2.25,1.65,1
2021-08-28,972254,110006,31991,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.65,1
2021-04-21,851300,110006,226231,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-04-18,847325,110006,15204,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,WEEZCLUB,,2.25,2.25,1.24,1
2021-04-03,827489,110006,171955,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-06-06,898821,110006,40912,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.65,1
2021-07-21,940183,110006,218041,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,HAPPYHOUR,,2.25,2.25,1.24,1
2021-05-28,889858,110006,22338,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.65,1
2021-08-25,970088,110006,271916,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.65,1
2021-07-30,947890,110006,182021,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-06-18,910050,110006,2565,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.65,1
2021-05-03,864170,110006,223877,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.65,1
2021-07-17,936443,110006,25,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-06-04,897459,110006,47159,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENCNL,,2.25,2.25,1.65,1
2021-07-04,924331,110006,1608,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.65,1
2021-07-07,928976,110006,169346,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-08-03,951437,110006,31604,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-08-05,953501,110006,296606,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-06-20,911567,110006,84294,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENBLACK,,2.25,2.25,1.65,1
2021-06-29,919653,110006,96536,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.65,1
2021-04-06,831419,110006,77500,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,WEEZCLUB,,2.25,2.25,1.24,1
2021-05-16,878352,110006,1656,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.65,1
2021-04-25,854452,110006,127874,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-06-27,917784,110006,171093,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,HAPPEEZ,Tadam 2021 HF,2.25,1.69,1.65,1
2021-06-09,902197,110006,208464,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.65,1
2021-06-06,898804,110006,69086,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,WEEZCLUB,,2.25,2.25,1.65,1
2021-07-07,928898,110006,230891,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-06-02,894274,110006,39392,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENCNL,,2.25,2.25,1.65,1
2021-07-20,939631,110006,16078,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,WEEZCLUB,,2.25,2.25,1.24,1
2021-07-04,924839,110006,141117,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.65,1
2021-05-23,884826,110006,12796,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.65,1
2021-04-03,827999,110006,199910,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-08-07,954933,110006,3669,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-04-01,826231,110006,234128,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-07-03,923634,110006,64733,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,Tadam 2021 HF,2.25,1.69,1.65,1
2021-05-14,877152,110006,258664,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,GREENCOUR,,2.25,2.25,1.65,1
2021-04-04,829158,110006,169346,Beauté & Hygiène,Hygiène,Serviettes et protèges slip,,,2.25,2.25,1.24,1
2021-07-20,938968,5604,3224,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-04-07,833458,5604,8610,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-07-06,927066,5604,110055,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-04-08,835203,5604,277968,Epicerie salée,Graines et oléagineux,Graines oléagineuses,BIENVENUE21,,2.25,2.25,1.5,1
2021-08-14,960088,5604,306197,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-07-05,926731,5604,293287,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-07-01,922511,5604,61321,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-04-01,826339,5604,189345,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-07-27,946362,5604,26035,Epicerie salée,Graines et oléagineux,Graines oléagineuses,LASTDAY,,2.25,2.25,1.5,1
2021-04-01,825996,5604,2872,Epicerie salée,Graines et oléagineux,Graines oléagineuses,HAPPEEZCLUB,,2.25,2.25,1.47,1
2021-04-04,828810,5604,197676,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-08-24,969061,5604,261135,Epicerie salée,Graines et oléagineux,Graines oléagineuses,GREENBEAUTY,,2.25,2.25,1.5,1
2021-07-16,935752,5604,196870,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-08-29,972741,5604,37744,Epicerie salée,Graines et oléagineux,Graines oléagineuses,WEEZCLUB,,2.25,2.25,1.5,1
2021-08-09,956718,5604,231557,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-08-02,950988,5604,304347,Epicerie salée,Graines et oléagineux,Graines oléagineuses,PREMIERE,,2.25,2.25,1.5,1
2021-04-11,838365,5604,278907,Epicerie salée,Graines et oléagineux,Graines oléagineuses,BIENVENUE21,,2.25,2.25,1.5,1
2021-04-01,826311,5604,6657,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-04-06,831970,5604,277105,Epicerie salée,Graines et oléagineux,Graines oléagineuses,PREMIERE,,2.25,2.25,1.5,1
2021-08-30,974492,5604,233392,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-07-01,922251,5604,96323,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-08-21,965628,5604,214736,Epicerie salée,Graines et oléagineux,Graines oléagineuses,GREENLN,,2.25,2.25,1.5,1
2021-08-25,969645,5604,308157,Epicerie salée,Graines et oléagineux,Graines oléagineuses,PREMIERE,,2.25,2.25,1.5,1
2021-04-09,835803,5604,278139,Epicerie salée,Graines et oléagineux,Graines oléagineuses,BIENVENUE21,,2.25,2.25,1.5,1
2021-08-06,954039,5604,81293,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-04-03,827513,5604,1407,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-07-19,938454,5604,301847,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-04-11,837908,5604,278775,Epicerie salée,Graines et oléagineux,Graines oléagineuses,BIENVENUE21,,2.25,2.25,1.5,1
2021-08-20,964952,5604,307255,Epicerie salée,Graines et oléagineux,Graines oléagineuses,PREMIERE,,2.25,2.25,1.5,1
2021-07-07,929125,5604,180449,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-08-22,967490,5604,109553,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-08-30,974337,5604,309178,Epicerie salée,Graines et oléagineux,Graines oléagineuses,PREMIERE,,2.25,2.25,1.5,1
2021-04-01,825966,5604,253401,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-04-06,831878,5604,101259,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-04-05,830629,5604,77050,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-04-02,826699,5604,235110,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-08-18,963848,5604,206986,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-04-09,836180,5604,131231,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-04-10,837461,5604,92086,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-04-07,833802,5604,277569,Epicerie salée,Graines et oléagineux,Graines oléagineuses,BIENVENUE21,,2.25,2.25,1.5,1
2021-04-03,828141,5604,276242,Epicerie salée,Graines et oléagineux,Graines oléagineuses,PREMIERE,,2.25,2.25,1.5,1
2021-04-05,830707,5604,255461,Epicerie salée,Graines et oléagineux,Graines oléagineuses,GWZN10,,2.25,2.25,1.5,1
2021-04-06,832006,5604,1755,Epicerie salée,Graines et oléagineux,Graines oléagineuses,WEEZCLUB,,2.25,2.25,1.5,1
2021-04-05,829829,5604,157600,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-04-03,828193,5604,173094,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-06-30,921565,5604,179849,Epicerie salée,Graines et oléagineux,Graines oléagineuses,HAPPYHOUR,,2.25,2.25,1.47,1
2021-07-14,934306,5604,178089,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-04-06,832543,5604,255419,Epicerie salée,Graines et oléagineux,Graines oléagineuses,HAPPEEZCLUB,,2.25,2.25,1.5,1
2021-08-29,972855,5604,205992,Epicerie salée,Graines et oléagineux,Graines oléagineuses,HAPPEEZ,,2.25,2.25,1.5,1
2021-08-18,963298,5604,306917,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-07-21,940676,5604,4921,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-08-18,963321,5604,35242,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-08-29,972544,5604,209776,Epicerie salée,Graines et oléagineux,Graines oléagineuses,GREENCOUCHES,,2.25,2.25,1.5,1
2021-08-31,974938,5604,309302,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-04-08,835065,5604,277924,Epicerie salée,Graines et oléagineux,Graines oléagineuses,BIENVENUE21,,2.25,2.25,1.5,1
2021-08-15,960659,5604,226817,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-04-07,833021,5604,277355,Epicerie salée,Graines et oléagineux,Graines oléagineuses,BIENVENUE21,,2.25,2.25,1.5,1
2021-07-26,944637,5604,273196,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-04-05,830217,5604,42427,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-07-21,940527,5604,4241,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-07-03,923558,5604,93872,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-04-11,838596,5604,28761,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-08-09,956522,5604,289860,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-04-05,830540,5604,15570,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-08-05,952880,5604,179382,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-04-09,835542,5604,160401,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-07-31,948936,5604,171186,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-04-04,828959,5604,276422,Epicerie salée,Graines et oléagineux,Graines oléagineuses,PREMIERE,,2.25,2.25,1.5,1
2021-07-01,922657,5604,7976,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-04-06,831357,5604,276970,Epicerie salée,Graines et oléagineux,Graines oléagineuses,PREMIERE,,2.25,2.25,1.5,1
2021-08-08,955584,5604,152561,Epicerie salée,Graines et oléagineux,Graines oléagineuses,LIVRAISON21,,2.25,2.25,1.5,1
2021-07-24,942560,5604,302681,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.47,1
2021-04-05,830972,5604,248122,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-08-29,972763,5604,296446,Epicerie salée,Graines et oléagineux,Graines oléagineuses,,,2.25,2.25,1.5,1
2021-04-01,826260,5604,275805,Epicerie salée,Graines et oléagineux,Graines oléagineuses,PREMIERE,,2.25,2.25,1.47,1
2021-06-30,921471,5604,285225,Epicerie salée,Graines et oléagineux,Graines oléagineuses,HAPPYHOUR,,2.25,2.25,1.47,1
2021-07-05,926170,89578,88441,Epicerie sucrée,Confiserie Bio,Bonbon,,,2.25,2.25,1.43,1
2021-05-22,884622,89578,93715,Epicerie sucrée,Confiserie Bio,Bonbon,,,2.25,2.25,1.43,1
2021-04-11,838447,89578,70345,Epicerie sucrée,Confiserie Bio,Bonbon,,,2.25,2.25,1.43,1
2021-06-12,904584,89578,295036,Epicerie sucrée,Confiserie Bio,Bonbon,,Vive le bio,2.25,2.14,1.43,1
2021-07-18,937556,89578,173242,Epicerie sucrée,Confiserie Bio,Bonbon,,,2.25,2.25,1.43,1
2021-06-05,897650,89578,8922,Epicerie sucrée,Confiserie Bio,Bonbon,HAPPEEZCLUB,Vive le bio,2.25,2.14,1.43,1
2021-05-02,863006,42255,180209,Epicerie salée,Légumes et conserves ,Légumes en conserve,GREENMEL,,2.5,2.5,1.6,1
2021-04-19,848044,42255,31258,Epicerie salée,Légumes et conserves ,Légumes en conserve,HAPPEEZCLUB,,2.5,2.5,1.54,1
2021-05-11,874168,42255,18014,Epicerie salée,Légumes et conserves ,Légumes en conserve,WEEZCLUB,Commerce equitable ! ,2.5,2.25,1.6,1
2021-06-04,897114,42255,50389,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.44,1
2021-04-30,860826,42255,236689,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-04-06,831448,42255,170803,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-05-17,880159,42255,30968,Epicerie salée,Légumes et conserves ,Légumes en conserve,GREENCOUR,Commerce equitable ! ,2.5,2.25,1.6,1
2021-04-09,835825,42255,278147,Epicerie salée,Légumes et conserves ,Légumes en conserve,BIENVENUE21,,2.5,2.5,1.6,1
2021-04-20,849527,42255,239323,Epicerie salée,Légumes et conserves ,Légumes en conserve,HAPPEEZCLUB,,2.5,2.5,1.54,1
2021-05-30,891018,42255,51234,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.44,1
2021-06-01,894020,42255,5965,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.44,1
2021-07-06,927874,42255,97049,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-06-21,913000,42255,292528,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-04-16,845071,42255,280771,Epicerie salée,Légumes et conserves ,Légumes en conserve,GWZPRIMS21,,2.5,2.5,1.54,1
2021-06-01,893042,42255,211790,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.44,1
2021-04-08,834380,42255,84983,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-05-04,866750,42255,229709,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-07-31,948729,42255,62318,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-04-15,844181,42255,280509,Epicerie salée,Légumes et conserves ,Légumes en conserve,BIENVENUE21,,2.5,2.5,1.54,1
2021-05-14,876863,42255,89902,Epicerie salée,Légumes et conserves ,Légumes en conserve,GREENCOUR,Commerce equitable ! ,2.5,2.25,1.6,1
2021-04-20,849481,42255,249070,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.54,1
2021-07-20,939028,42255,205029,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-04-06,831379,42255,85786,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-04-29,860335,42255,274645,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-05-15,877531,42255,146357,Epicerie salée,Légumes et conserves ,Légumes en conserve,,Commerce equitable ! ,2.5,2.25,1.6,1
2021-04-13,841222,42255,231212,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-05-31,891868,42255,39254,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.44,1
2021-05-25,887199,42255,59207,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.44,1
2021-05-20,882666,42255,259201,Epicerie salée,Légumes et conserves ,Légumes en conserve,,Commerce equitable ! ,2.5,2.25,1.6,1
2021-04-18,847439,42255,152870,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.54,1
2021-06-19,910900,42255,211256,Epicerie salée,Légumes et conserves ,Légumes en conserve,GREENBLACK,,2.5,2.5,1.6,1
2021-06-01,894218,42255,239323,Epicerie salée,Légumes et conserves ,Légumes en conserve,HAPPEEZCLUB,,2.5,2.5,1.44,1
2021-05-17,879959,42255,109680,Epicerie salée,Légumes et conserves ,Légumes en conserve,GREENCOUR,Commerce equitable ! ,2.5,2.25,1.6,1
2021-05-07,869463,42255,106292,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-07-10,930880,42255,229018,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-07-18,937804,42255,9615,Epicerie salée,Légumes et conserves ,Légumes en conserve,HAPPEEZ,,2.5,2.5,1.6,1
2021-05-13,875595,42255,27812,Epicerie salée,Légumes et conserves ,Légumes en conserve,,Commerce equitable ! ,2.5,2.25,1.6,1
2021-05-18,881324,42255,5905,Epicerie salée,Légumes et conserves ,Légumes en conserve,WEEZCLUB,Commerce equitable ! ,2.5,2.25,1.6,1
2021-06-04,897153,42255,105354,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.44,1
2021-06-05,898183,42255,83122,Epicerie salée,Légumes et conserves ,Légumes en conserve,GREENCNL,,2.5,2.5,1.44,1
2021-04-07,833614,42255,255824,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-04-15,844125,42255,260167,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-07-12,932679,42255,3349,Epicerie salée,Légumes et conserves ,Légumes en conserve,HAPPEEZ,,2.5,2.5,1.6,1
2021-05-17,880662,42255,151343,Epicerie salée,Légumes et conserves ,Légumes en conserve,,Commerce equitable ! ,2.5,2.25,1.6,1
2021-05-14,877180,42255,97049,Epicerie salée,Légumes et conserves ,Légumes en conserve,GREENCOUR,Commerce equitable ! ,2.5,2.25,1.6,1
2021-04-25,855056,42255,283403,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-05-11,873864,42255,169864,Epicerie salée,Légumes et conserves ,Légumes en conserve,,Commerce equitable ! ,2.5,2.25,1.6,1
2021-05-18,881609,42255,260399,Epicerie salée,Légumes et conserves ,Légumes en conserve,HAPPEEZCLUB,Commerce equitable ! ,2.5,2.25,1.6,1
2021-05-13,875727,42255,75864,Epicerie salée,Légumes et conserves ,Légumes en conserve,GREENCOUR,Commerce equitable ! ,2.5,2.25,1.6,1
2021-04-08,834146,42255,3349,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-04-10,837205,42255,133280,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-05-13,876068,42255,7187,Epicerie salée,Légumes et conserves ,Légumes en conserve,GREENCOUR,Commerce equitable ! ,2.5,2.25,1.6,1
2021-05-14,876687,42255,253237,Epicerie salée,Légumes et conserves ,Légumes en conserve,GREENCOUR,Commerce equitable ! ,2.5,2.25,1.6,1
2021-07-20,938746,42255,147794,Epicerie salée,Légumes et conserves ,Légumes en conserve,,,2.5,2.5,1.6,1
2021-04-23,853100,119058,1095,Epicerie sucrée,Compote et dessert,Compote et purée de fruit,,,2.5,2.5,1.62,3
2021-05-16,878218,119058,40917,Epicerie sucrée,Compote et dessert,Compote et purée de fruit,GREENCOUR,,2.5,2.5,1.62,3
2021-05-10,873291,119061,259109,Epicerie sucrée,Compote et dessert,Compote et purée de fruit,,,2.5,2.5,1.62,3
2021-05-16,878218,119061,40917,Epicerie sucrée,Compote et dessert,Compote et purée de fruit,GREENCOUR,,2.5,2.5,1.58,3
2021-08-25,969463,108897,308117,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.5,2.5,1.5,1
2021-08-27,970948,108897,143186,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.5,2.5,1.5,1
2021-07-25,943604,108897,207500,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.5,2.5,1.5,1
2021-08-28,972007,108897,23583,Beauté & Hygiène,Hygiène,Soins dentaires,HAPPEEZ,,2.5,2.5,1.5,1
2021-07-24,942585,108897,6424,Beauté & Hygiène,Hygiène,Soins dentaires,HAPPEEZ,,2.5,2.5,1.5,1
2021-08-17,962239,108897,306661,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.5,2.5,1.5,1
2021-08-18,963069,108897,279736,Beauté & Hygiène,Hygiène,Soins dentaires,,,2.5,2.5,1.5,1
